bien_id,com_code,bien_type,bien_carrez_1,bien_surfbat,bien_numpieces
30062D905543,30062,Appartement,39.23,40,3
30062D905472,30062,Appartement,38.18,40,3
30189HA7067,30189,Appartement,23.38,22,2
30133BW211534,30133,Appartement,20.12,21,1
30189EW76839,30189,Appartement,20.79,21,1
30189DO28811,30189,Appartement,22.82,23,1
30133BA10208,30133,Appartement,29.01,28,1
30189EO28316,30189,Appartement,47.94,48,2
30133BA1071,30133,Appartement,30.56,25,1
30189HB9462,30189,Appartement,61.06,66,4
30189DN1495,30189,Appartement,93.78,90,3
30249AB862,30249,Appartement,55.98,64,3
30062B187611,30062,Appartement,68.32,69,3
30133BB10224,30133,Appartement,41.4,36,2
30003AR10496,30003,Maison,39.23,41,3
30126AK3825,30126,Maison,742.17,40,2
30189DC192183,30189,Appartement,57.74,57,3
30189KV39014,30189,Maison,94.93,85,4
30189DO49112,30189,Appartement,17.72,19,1
30060BD1001,30060,Appartement,84.17,62,3
30189CW35294,30189,Appartement,21.98,22,1
30189DT1005,30189,Appartement,51.71,54,3
30189HA51219,30189,Appartement,62.35,63,3
30189IN4540,30189,Appartement,27.11,27,1
30189HI263114,30189,Appartement,66.48,66,4
30341AY6463,30341,Appartement,36.65,38,2
30189EO16920,30189,Appartement,53.85,53,2
30189EZ976,30189,Appartement,49.07,52,3
30189DV300156,30189,Appartement,80.07,79,3
30189HA5741,30189,Appartement,38.68,50,2
30189DT54424,30189,Appartement,73.32,73,3
30189KW21460,30189,Maison,95.92,82,4
30189HE48435,30189,Appartement,76.19,79,4
30003AK3195,30003,Maison,33.49,29,3
30189DC53616,30189,Appartement,57.5,58,3
30133CD12270,30133,Appartement,19.86,22,1
30133BZ83111,30133,Appartement,13.45,13,1
30133CP415,30133,Appartement,42.81,42,3
30133CP6356,30133,Appartement,18.09,18,1
30189EY27017,30189,Appartement,31.34,37,1
30189HA645102,30189,Appartement,33.0,33,1
30133BX214,30133,Appartement,63.45,54,2
30062D905138,30062,Appartement,39.74,40,3
30311AR89941,30311,Appartement,44.03,46,3
30189BZ39852,30189,Appartement,44.64,44,2
30133BW2113010,30133,Appartement,26.35,25,1
30189HB303110,30189,Appartement,70.49,69,3
30189DN298,30189,Appartement,94.46,97,3
30061AS2974,30061,Appartement,114.95,60,3
30189DO93014,30189,Appartement,54.01,54,2
30189DC10581,30189,Appartement,79.89,74,4
30003AK31910,30003,Maison,32.7,29,3
30133BW2732058,30133,Appartement,42.74,42,3
30003AK31920,30003,Maison,29.51,29,2
30133BZ8373,30133,Appartement,21.68,21,1
30133BW2732109,30133,Appartement,32.85,33,2
30189EI793114,30189,Appartement,71.91,76,3
30133BZ10130,30133,Appartement,17.83,18,1
30003AI26654,30003,Maison,40.16,40,3
30189EX96697,30189,Appartement,64.04,60,2
30133CE123015,30133,Appartement,70.03,69,2
30189HA136916,30189,Appartement,89.1,95,4
30133CO560,30133,Appartement,24.52,24,1
30133BC2672,30133,Maison,85.14,86,4
30133BX12920,30133,Appartement,61.85,59,3
30140AC3337,30140,Appartement,87.2,87,4
30047AC3334,30047,Appartement,45.85,58,3
30189DO12445,30189,Appartement,32.37,33,2
30276F138115,30276,Appartement,47.41,45,2
30189EH601162,30189,Appartement,33.22,33,2
30133CD428,30133,Appartement,20.9,20,1
30020AB20527,30020,Appartement,54.07,53,2
30189HA637,30189,Appartement,19.97,22,1
30189ED3374,30189,Maison,118.75,111,4
30189EZ470194,30189,Appartement,32.36,32,1
30006AD3612,30006,Maison,80.18,79,4
30133BB10724,30133,Appartement,46.35,35,2
30356ZC3401,30356,Appartement,68.7,68,3
30189EZ22216,30189,Appartement,133.7,130,5
30133BW24771,30133,Appartement,34.07,50,3
30133BK167692,30133,Appartement,71.27,34,1
30003AN1105,30003,Appartement,19.74,20,1
30309A5552,30309,Maison,103.4,108,4
30106AV4392,30106,Maison,89.11,85,4
30189ER11824,30189,Appartement,50.14,49,2
30133BZ22164,30133,Appartement,18.53,18,1
30133BW211770,30133,Appartement,34.87,35,2
30189CX6001,30189,Maison,95.54,105,5
30189EX88457,30189,Appartement,36.93,36,2
30189DO10783,30189,Appartement,56.9,57,2
30189EY5327,30189,Appartement,82.82,82,3
30133BZ331148,30133,Appartement,32.63,32,2
30133CM253,30133,Appartement,49.27,53,4
30189EY644,30189,Appartement,75.05,75,3
30189EZ11010,30189,Appartement,61.91,62,1
30189HC47823,30189,Appartement,66.49,67,4
30189EX88134,30189,Appartement,74.78,77,3
30189KW214122,30189,Maison,116.23,135,4
30133BY120638,30133,Appartement,39.7,38,3
30133CO570,30133,Appartement,19.06,18,1
30003AI27093,30003,Appartement,63.02,64,3
30189BZ39858,30189,Appartement,44.31,44,2
30189HA12986,30189,Appartement,49.48,49,2
30341AY1579,30341,Appartement,62.17,64,3
30189DN2063,30189,Appartement,56.11,56,3
30189BY16676,30189,Appartement,74.23,74,3
30003AB36,30003,Appartement,46.88,49,3
30003AM2202,30003,Maison,106.68,105,4
30003AO2702,30003,Maison,100.91,86,4
30189HA82551,30189,Appartement,36.04,41,2
30083AD6198,30083,Maison,89.78,89,4
30133CB2782,30133,Maison,107.15,105,4
30020AB20518,30020,Appartement,53.88,53,2
30189HA6816,30189,Appartement,70.95,75,4
30133CP2227,30133,Appartement,34.0,31,2
30133BD814,30133,Appartement,22.61,22,1
30133CP4484,30133,Appartement,30.13,30,2
30133BZ1722,30133,Appartement,35.85,34,2
30133BY9952,30133,Appartement,19.48,19,1
30133BZ1531,30133,Appartement,31.27,29,2
30189DO82310,30189,Appartement,95.42,98,3
30189BZ7722,30189,Maison,89.79,89,4
30133BY1182517,30133,Appartement,20.51,20,1
30169AV29951,30169,Appartement,65.41,65,3
30133BX130605,30133,Appartement,64.57,63,3
30189HB2161,30189,Appartement,20.01,18,1
30133BZ22328,30133,Appartement,23.6,23,1
30189DO14561,30189,Appartement,166.71,171,6
30133CD11165,30133,Appartement,43.71,44,3
30062D905163,30062,Appartement,30.7,29,2
30189DO7111,30189,Appartement,28.25,27,2
30133BX1029,30133,Appartement,54.76,59,3
30133BW535,30133,Appartement,54.82,39,2
30189DT861203,30189,Appartement,50.21,50,2
30017D8102,30017,Appartement,23.16,22,1
30189DN23524,30189,Appartement,81.45,79,4
30003AI32920,30003,Maison,51.1,53,2
30189EX4242,30189,Appartement,82.35,117,3
30133BC2722,30133,Maison,84.66,84,4
30189ES36,30189,Appartement,57.19,58,3
30210AW1562,30210,Maison,21.03,94,3
30189EX966117,30189,Appartement,95.6,89,4
30189HB10348,30189,Appartement,79.13,84,5
30189BY14511,30189,Appartement,47.89,47,2
30189EY33910,30189,Appartement,31.4,35,2
30133BY1182569,30133,Appartement,30.22,29,2
30189DT832525,30189,Appartement,68.23,68,3
30255D3791,30255,Appartement,28.91,25,1
30133CE1172,30133,Appartement,50.34,51,2
30133BE243,30133,Appartement,37.97,41,2
30189DT16528,30189,Appartement,80.94,86,4
30075AS534,30075,Maison,91.96,95,4
30133BD10234,30133,Appartement,26.28,20,1
30133BZ42430,30133,Appartement,20.58,19,1
30133BX251,30133,Appartement,100.11,95,4
30133BZ31113,30133,Appartement,35.06,31,2
30133BW247133,30133,Appartement,33.27,25,1
30350AB3311,30350,Appartement,62.65,60,3
30189EX96689,30189,Appartement,64.48,44,2
30189CY10643,30189,Appartement,79.4,88,4
30133BW211762,30133,Appartement,34.75,35,2
30133BD642,30133,Appartement,38.08,36,2
30133BK12211,30133,Appartement,45.63,50,1
30189DO1110111,30189,Appartement,76.03,70,3
30133CD11666,30133,Appartement,30.53,30,2
30189EY33025,30189,Appartement,19.6,20,1
30189KW2141,30189,Maison,78.75,82,4
30003AD811,30003,Appartement,35.03,36,1
30189DC10560,30189,Appartement,76.69,74,4
30004AC6824,30004,Appartement,59.04,63,3
30189EX2313,30189,Appartement,106.7,105,6
30189EY42812,30189,Appartement,47.78,49,2
30189HA128410,30189,Appartement,51.72,56,2
30189EZ31511,30189,Appartement,62.24,65,3
30061T14649,30061,Appartement,74.87,71,3
30189EX2599,30189,Appartement,29.15,29,2
30325AB4541,30325,Maison,24.9,25,1
30321AR6210,30321,Appartement,62.88,65,2
30062D905432,30062,Appartement,40.45,40,3
30082AX16,30082,Maison,64.6,65,2
30263AX1167,30263,Appartement,75.65,84,3
30133BW2732057,30133,Appartement,39.49,39,3
30123AC1654,30123,Appartement,25.25,27,1
30003AN129,30003,Appartement,20.12,20,1
30133CD1059,30133,Appartement,21.35,22,1
30189EW52640,30189,Appartement,20.27,20,1
30189DO28810,30189,Appartement,34.83,42,2
30133BO10919,30133,Appartement,80.79,80,3
30133BB3711,30133,Appartement,33.73,34,2
30189ED3222,30189,Appartement,213.45,112,4
30133BX1233,30133,Appartement,73.1,87,4
30210AW31010,30210,Appartement,57.26,50,3
30189ET4355,30189,Appartement,17.88,18,1
30189HE35484,30189,Appartement,32.26,32,1
30189HB9467,30189,Appartement,51.95,51,3
30189EW5858,30189,Appartement,37.76,37,1
30263AH2302,30263,Maison,137.0,146,5
30276G37813,30276,Appartement,34.72,36,2
30133BY5832,30133,Appartement,25.04,24,1
30169AM1872,30169,Appartement,58.22,70,3
30133BY5573,30133,Appartement,25.71,24,1
30189EY37936,30189,Appartement,18.27,19,1
30006AY52738,30006,Appartement,44.77,45,2
30189EZ523,30189,Appartement,90.77,92,4
30189EY57415,30189,Appartement,21.01,20,1
30189EY2754,30189,Appartement,96.11,99,4
30189EY525,30189,Appartement,75.57,77,3
30133BB3642,30133,Appartement,52.96,52,3
30189EX8011,30189,Appartement,35.36,37,2
30189DO1914,30189,Appartement,38.72,51,2
30133BB5679,30133,Appartement,38.36,37,2
30133BW24718,30133,Appartement,46.63,26,1
30133CO1061,30133,Appartement,20.05,20,1
30189HA23118,30189,Appartement,48.69,53,2
30133BD472,30133,Appartement,34.8,34,2
30189EZ31519,30189,Appartement,68.39,71,3
30189DO24916,30189,Appartement,47.12,59,2
30082AA3625,30082,Maison,74.95,77,4
30189LR1775,30189,Appartement,21.97,22,1
30189EY2706,30189,Appartement,109.33,111,3
30189DT832559,30189,Appartement,23.65,23,1
30189DO9947,30189,Appartement,80.88,90,3
30189LD10114,30189,Maison,93.88,91,5
30133BY1183358,30133,Appartement,28.53,29,2
30189EB3619,30189,Maison,110.85,104,4
30189EW505162,30189,Appartement,35.07,34,2
30189EW505299,30189,Appartement,19.19,18,1
30189DN45714,30189,Appartement,81.14,84,3
30189DO7014,30189,Appartement,75.1,90,4
30189HA74513,30189,Appartement,44.11,48,1
30189CY10750,30189,Appartement,77.93,78,5
30189DL3534,30189,Appartement,46.07,46,2
30189EX14365,30189,Appartement,19.54,20,1
30133ED2263,30133,Appartement,28.27,29,2
30334AY1212106,30334,Appartement,80.15,92,5
30128D3375114,30128,Appartement,82.62,81,4
30334AY12241,30334,Appartement,53.06,56,2
30334BC2511,30334,Appartement,31.57,32,2
30141CE31919,30141,Appartement,94.57,98,4
30034G10792,30034,Appartement,45.23,47,3
30032AZ24610,30032,Appartement,47.8,47,3
30334AX695,30334,Appartement,38.19,38,2
30334AY8639,30334,Appartement,34.69,36,1
30334BD29104,30334,Appartement,33.07,33,2
30128D3375133,30128,Appartement,82.67,81,4
30351CH312,30351,Appartement,34.6,35,1
30128D3375130,30128,Appartement,60.71,61,3
30351CM26810,30351,Appartement,77.2,78,2
30351DA5617,30351,Appartement,71.38,71,3
30288AA48161,30288,Appartement,57.35,64,4
30141BY261,30141,Appartement,49.7,46,2
30156AY39529,30156,Appartement,55.6,54,3
30166AR8633,30166,Appartement,38.79,42,2
30351CW2233,30351,Appartement,63.41,63,3
30156BI2112,30156,Maison,81.55,81,4
30217AE10122,30217,Appartement,33.65,34,1
30011AN2601,30011,Appartement,53.55,56,3
30032CN414,30032,Appartement,83.99,86,4
30334AI80123,30334,Appartement,50.33,50,2
30212AM7302,30212,Maison,80.08,80,4
30011AY1821,30011,Maison,173.59,137,4
30206AM30015,30206,Maison,44.95,45,2
30202BH9616,30202,Appartement,86.25,108,3
30217AE10119,30217,Appartement,65.16,65,3
30351AX3623,30351,Maison,91.79,92,4
30334AI77912,30334,Appartement,50.34,50,3
30032AZ25217,30032,Appartement,68.45,68,3
30258N31221,30258,Appartement,53.05,53,3
30073C7971,30073,Maison,130.0,150,5
30334AY8482,30334,Appartement,13.24,14,1
30334AY8882,30334,Appartement,43.28,58,3
30351CR18814,30351,Appartement,85.24,84,4
30334AY7514,30334,Appartement,49.35,49,2
30334AY11127,30334,Appartement,54.36,54,2
30258M248117,30258,Maison,84.06,83,4
30141CA1782,30141,Appartement,51.29,70,3
30334BD4316,30334,Maison,95.24,104,4
30202AY12108,30202,Appartement,65.94,73,4
30260ZE5541,30260,Maison,99.26,100,4
30202AZ2125,30202,Appartement,54.4,54,2
30156AH672,30156,Appartement,65.4,65,3
30334AY5453,30334,Appartement,62.95,56,2
30258M137842,30258,Appartement,52.6,52,3
30290AB2681,30290,Appartement,85.0,85,3
30217AE10117,30217,Appartement,64.03,64,3
30258N17646,30258,Appartement,43.93,46,2
30317D6913,30317,Appartement,27.85,27,1
30202BH2283,30202,Maison,92.36,90,3
30202BL2011,30202,Appartement,72.22,68,4
30028BD261109,30028,Appartement,45.64,42,3
30351BA103177,30351,Appartement,73.58,73,4
30034C19891,30034,Appartement,75.84,76,4
30315AA1543,30315,Appartement,57.3,63,2
30334AY6485,30334,Appartement,62.9,65,3
30174AK2602,30174,Maison,88.3,89,4
30028BD285,30028,Appartement,85.01,89,4
30028BE3406,30028,Appartement,50.39,50,2
30011AW2543,30011,Appartement,38.32,40,2
30156AI6182,30156,Maison,81.24,81,4
30202BC247117,30202,Maison,89.32,85,4
30179AI9465,30179,Appartement,121.06,120,5
30334AY6253,30334,Appartement,28.31,26,1
30334AY61219,30334,Appartement,139.99,159,3
30334BC25130,30334,Appartement,37.6,38,2
30334AX5405,30334,Appartement,78.18,70,3
30334AY7554,30334,Appartement,64.24,66,3
30028BW5011,30028,Maison,85.99,87,4
30221AH133225,30221,Appartement,43.91,41,2
30217AE1011,30217,Appartement,81.65,82,4
30007CD2422,30007,Appartement,39.5,39,2
30007CD24235,30007,Appartement,39.28,39,2
30203B2871,30203,Appartement,100.45,30,1
30171AD8319,30171,Appartement,60.54,54,3
30007BK8112,30007,Maison,138.95,133,4
30037AE962,30037,Appartement,14.0,46,2
30253AB1643,30253,Appartement,53.94,52,3
30007CA187,30007,Appartement,53.2,54,2
30037AD19715,30037,Appartement,162.12,110,5
30132AT23816,30132,Appartement,93.83,92,3
30007CB32524,30007,Appartement,175.18,175,4
30010AN7933,30010,Appartement,33.84,32,2
30010AH60129,30010,Appartement,62.01,62,3
30132AS1748,30132,Appartement,71.83,38,1
30007BO24,30007,Appartement,70.9,70,4
31555AV176115,31555,Appartement,18.38,19,1
31555AN23329,31555,Appartement,60.16,65,3
31555AD14311,31555,Appartement,68.06,85,3
31555AD251212,31555,Appartement,59.36,60,3
31555AB1419,31555,Appartement,45.58,46,2
31116AT12828,31116,Appartement,42.31,42,2
31555AB6222,31555,Appartement,41.0,41,2
31555AB17622,31555,Appartement,67.49,67,3
31116BA2604,31116,Appartement,43.01,45,2
31555AB4536,31555,Appartement,15.27,19,1
31555AZ397807,31555,Appartement,63.23,63,3
31555AC4922,31555,Appartement,68.87,64,3
31555AH1110,31555,Appartement,41.93,44,2
31186AB29040,31186,Appartement,64.6,64,3
31555AC3806,31555,Appartement,69.69,69,2
31044BX44434,31044,Appartement,31.49,32,1
31555BE11110,31555,Appartement,50.57,50,2
31555AB162729,31555,Appartement,66.51,65,3
31555AD25921,31555,Appartement,42.56,42,2
31555AB559209,31555,Appartement,93.43,90,3
31555AI165536,31555,Appartement,24.01,24,1
31555AC4325,31555,Appartement,118.19,115,5
31555AB38013,31555,Appartement,41.92,42,1
31555AB159207,31555,Appartement,45.01,80,3
31163AA1114,31163,Appartement,71.4,70,3
31555AC18719,31555,Appartement,10.19,19,1
31555AY3171042,31555,Appartement,56.01,57,3
31555AE6191005,31555,Appartement,48.0,49,2
31555AB6417,31555,Appartement,47.03,49,3
31555AC72768,31555,Appartement,175.75,180,5
31561AL45353,31561,Appartement,41.86,42,2
31555AC16415,31555,Appartement,140.19,129,6
31116AT31691,31116,Maison,85.22,86,4
31022AB1178,31022,Appartement,48.11,48,2
31182AZ1765,31182,Appartement,47.92,48,2
31561AN994,31561,Appartement,70.26,70,3
31555AC2412,31555,Appartement,53.15,35,2
31555AD38128,31555,Appartement,39.95,44,1
31555AH346354,31555,Appartement,27.65,27,1
31555AH52,31555,Appartement,38.85,37,2
31555AC416222,31555,Appartement,53.61,53,2
31555AH11978,31555,Appartement,35.56,37,2
31555AE3862,31555,Appartement,87.54,93,4
31555AD4643,31555,Appartement,67.32,59,3
31555AB5321,31555,Appartement,15.93,17,1
31555AB12922,31555,Appartement,121.72,100,4
31555AC16016,31555,Appartement,14.34,16,1
31555AC72930,31555,Appartement,21.47,24,1
31555AS80105,31555,Appartement,32.7,33,2
31555AC2066,31555,Appartement,56.49,55,3
31555AL583,31555,Maison,83.98,86,4
31555AB40726,31555,Appartement,31.71,39,2
31555AE447,31555,Appartement,37.33,37,2
31555AI35110,31555,Appartement,78.88,79,4
31555AD4856,31555,Appartement,30.1,29,1
31555AB6843,31555,Appartement,70.37,75,2
31555AD39661,31555,Appartement,44.1,44,2
31555AD3003,31555,Appartement,58.68,55,3
31555AB1146,31555,Appartement,21.68,24,1
31555AK9242,31555,Appartement,74.88,74,4
31555AR371103,31555,Appartement,51.75,52,3
31555AN1423,31555,Appartement,60.33,60,3
31555AI35237,31555,Appartement,66.84,66,2
31555AM239207,31555,Appartement,70.33,69,3
31022AO8021,31022,Appartement,48.38,46,2
31555AI317521,31555,Appartement,66.89,66,4
31555AV8617,31555,Appartement,32.45,33,2
31555AB45311,31555,Appartement,17.78,23,1
31555AH18055,31555,Appartement,66.75,66,3
31555AB69740,31555,Appartement,13.91,14,1
31555AD291240,31555,Appartement,26.0,26,1
31462AI1125,31462,Appartement,42.31,42,2
31555AK26788,31555,Appartement,32.81,35,2
31555AY373101,31555,Appartement,63.77,63,3
31555AC67327,31555,Appartement,67.81,67,3
31555AK11571,31555,Appartement,63.94,64,3
31555AB3506,31555,Appartement,34.95,34,2
31555AD3975085,31555,Appartement,29.03,28,1
31555AI56355,31555,Appartement,85.61,86,4
31555AH18035,31555,Appartement,101.41,101,4
31555AB2356,31555,Appartement,21.14,23,1
31555AB93763,31555,Appartement,31.6,31,1
31555AD3975080,31555,Appartement,19.12,18,1
31555AB57027,31555,Appartement,11.78,15,1
31555AI349721,31555,Appartement,98.39,99,5
31555AD52312,31555,Appartement,64.08,64,3
31205AH18889,31205,Maison,126.93,125,5
31555AD3602252,31555,Appartement,68.74,68,4
31561AN219606,31561,Appartement,44.09,44,2
31555AB7222,31555,Appartement,42.78,42,2
31555AC3351363,31555,Appartement,63.76,67,2
31555AH18011,31555,Appartement,39.83,39,2
31555AC1802,31555,Appartement,20.23,20,1
31555AB2903,31555,Appartement,57.59,57,3
31446AK301491,31446,Appartement,83.0,79,4
31555AB63373,31555,Appartement,75.7,77,4
31555AC648,31555,Appartement,37.03,36,2
31555AH379261,31555,Appartement,25.24,25,1
31555AR39123,31555,Appartement,51.55,93,4
31116BD2592,31116,Appartement,60.24,60,3
31555AB32337,31555,Appartement,85.66,93,4
31555AC3013,31555,Appartement,58.09,72,3
31555BH2023,31555,Appartement,63.94,64,3
31555AB23931,31555,Appartement,72.84,74,4
31555AD59358,31555,Appartement,42.68,41,2
31555AB415116,31555,Appartement,33.5,35,1
31555AC783,31555,Appartement,16.72,18,1
31555AB18912,31555,Appartement,70.35,67,3
31462AI537,31462,Appartement,32.43,32,1
31555AV9640,31555,Appartement,47.52,51,3
31116AT12816,31116,Appartement,62.27,63,3
31555AB64044,31555,Appartement,85.02,85,4
31555AC42723,31555,Appartement,60.28,60,3
31488AD31179,31488,Appartement,27.67,27,1
31555AX7714,31555,Appartement,67.49,68,3
31022AH21913,31022,Appartement,98.57,82,4
31555AB391,31555,Appartement,17.57,23,1
31555AB303339,31555,Appartement,98.26,98,5
31555AB63672,31555,Appartement,50.31,49,2
31555AC2435,31555,Appartement,86.13,68,3
31555AI169400,31555,Appartement,68.0,68,4
31555AC1414,31555,Appartement,97.05,99,3
31555AB1743,31555,Appartement,22.24,40,2
31555AH12660,31555,Appartement,64.18,65,4
31446AR24252,31446,Appartement,28.59,27,1
31555AT3631,31555,Appartement,57.1,57,3
31555AC6811,31555,Appartement,39.46,39,2
31555AD55425,31555,Appartement,30.45,32,1
31555AB1764,31555,Appartement,35.69,30,2
31446AK301323,31446,Appartement,63.82,65,3
31555AB23413,31555,Appartement,45.72,50,2
31555AB5358,31555,Appartement,63.06,49,3
31555AH54940,31555,Appartement,57.31,55,3
31555AB29235,31555,Appartement,44.5,44,2
31044BX349212,31044,Appartement,52.08,53,3
31555AD555298,31555,Appartement,32.22,32,2
31555AC2542,31555,Appartement,45.29,42,2
31555AY88980,31555,Appartement,68.25,67,3
31555AM27638,31555,Appartement,32.59,34,2
31488AR190231,31488,Appartement,42.09,44,2
31186AH10621,31186,Appartement,49.79,49,2
31555AB34016,31555,Appartement,47.64,47,2
31555AB513678,31555,Appartement,54.44,56,3
31555AW8503,31555,Appartement,54.04,54,3
31555AB339164,31555,Appartement,122.89,124,5
31555AD2111,31555,Appartement,51.36,52,3
31555AB15856,31555,Appartement,18.07,18,1
31555AE272206,31555,Appartement,37.2,36,2
31044AW130172,31044,Appartement,43.84,44,2
31555AB25928,31555,Appartement,76.1,85,3
31555AB24715,31555,Appartement,115.29,90,3
31555AC6834,31555,Appartement,56.52,57,3
31555AD429334,31555,Appartement,78.45,76,4
31116AI2527,31116,Appartement,91.62,90,4
31555AS21630,31555,Appartement,47.45,47,2
31555AE11619,31555,Appartement,55.39,51,3
31555AP310129,31555,Appartement,67.06,61,4
31555BH11922,31555,Appartement,71.12,70,3
31555AB37215,31555,Appartement,55.51,67,2
31555AB45125,31555,Appartement,85.61,100,4
31555AE3702,31555,Appartement,74.31,76,3
31555AD47814,31555,Appartement,22.67,22,1
31555AB201264,31555,Appartement,67.25,68,4
31446AI3088,31446,Appartement,77.3,78,4
31022AC39821,31022,Appartement,86.75,87,4
31555AD518160,31555,Appartement,97.98,98,4
31555AM34710,31555,Appartement,66.47,63,4
31555AP2482,31555,Appartement,72.63,91,2
31555AD70107,31555,Appartement,33.22,33,2
31555AR9311,31555,Maison,92.24,83,4
31182BE222233,31182,Appartement,42.13,42,2
31555AB1485,31555,Appartement,123.99,90,3
31555AB4902,31555,Appartement,17.75,18,1
31555AB41219,31555,Appartement,12.75,13,1
31555AD3572,31555,Appartement,52.76,53,3
31555AK14814,31555,Appartement,18.79,19,1
31282AA167124,31282,Maison,96.68,90,5
31555AP7866,31555,Appartement,74.0,74,4
